ID,Categoria,Titulo
"6346bed2-d8e3-4e0f-8c86-00e53305c775","News","Cristina Kirchner, condenada à prisão e inelegibilidade na Argentina"
"457fa21f-5445-4aea-939d-e09224ee6417","News","A obsessão dos milionários por bunkers nos EUA: o que isso significa para o futuro?"
"7050fa48-9801-4f17-8212-12e5eb10ca7f","News","Brasil pode perder 18% do PIB até 2050 com crise climática, diz estudo"
"26008bc1-fe82-4be6-9e57-c5ee844231e2","News","Polícia prende 24 pessoas em Nova York após protestos na Trump Tower"
"db3190a0-8508-433d-9977-1511076ba41c","News","Israel divulga fotos de Greta e ativista brasileiro após interceptar barco"
"027e95b1-0153-418e-9cee-02b844007802","News","Trump envia fuzileiros a Los Angeles para lidar com distúrbios contra operações migratórias"
"7a7bdbdd-98bf-410f-a73e-4ed3e3524d82","News","China e EUA iniciam negociações em Londres para aliviar as tensões comerciais"
"97204814-451c-44f6-8d5c-9194fa9ccc4f","News","Justiça concede fiança de US$ 1 milhão para xerife suspenso do Condado de Osceola preso acusado de extorsão e conspiração"
"54a05c40-d5e5-42c8-a554-82deb8e47cae","News","População católica do Brasil cai a menor nível histórico"
"5bfd2b44-ef28-4a4f-853c-4c28f22c0074","News","Trump assina decretos para aumentar defesa dos EUA contra drones"
"bbaaa1f4-715d-4401-991f-370a365585e5","News","Leo Lins condenado: entenda a sentença contra o humorista"
"e8eb57a0-604b-4275-abc7-ba244321b16f","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 16 a 21 de junho"
"21f4eb65-df3c-4b38-abac-91ad0b8b4f3d","News","Biópsia líquida é novidade no cuidado do câncer"
"a645c829-b83f-4f64-b95f-ef7ba9bd2497","News","Bolsonaro diz que enviou R$ 2 milhões para Eduardo nos EUA"
"60acd9ed-9724-4a04-a8f3-b145313bef36","News","Rompido com Trump, Musk pede impeachment do presidente americano e diz que programa da SpaceX será desativado"
"2cb406e9-c09c-4c49-a55f-b333dabda09d","News","Caso Madeleine McCann: polícia encerra busca por provas em Portugal"
"78144606-c407-400f-94ef-072648d3a5c8","News","Interpol inclui nome de Carla Zambelli em lista de procurados"
"691bbcb4-b4a7-4bb7-832f-6cb59be1148e","News","Trump barra entrada nos EUA de cidadãos de 12 países; outras 7 nações terão restrições"
"fd4de1a1-6766-49e6-b59a-ffc6abac4364","News","Trump suspende vistos para novos estudantes internacionais de Harvard"
"5e16f801-23fd-433b-9385-b08100850539","News","Vendas de veículos da Tesla fabricados na China caem 15% em maio"
"69fb2760-9295-46d2-806a-bd5868a1fc23","News","Como tarifas de Trump sobre alumínio e aço impactam o Brasil"
"2e346d85-8c64-471e-b4b4-018d0bc387a2","News","Bomba da 2ª Guerra paralisa rotina de 20 mil em cidade alemã"
"707219cd-123c-4a1e-bfd4-0e74eb14e743","News","Centenas de incêndios florestais avançam no Canadá, fumaça chega aos EUA e à Europa"
"b92cafcb-e6d9-4fef-826a-f0b4ad729c11","News","Trump assina decreto que eleva tarifas sobre aço e alumínio para 50%"
"8f16db1f-9e5d-48d3-9ff8-5fc2eae6311f","News","Por que Portugal está expulsando milhares de imigrantes brasileiros?"
"5665a386-d018-4422-8395-fb0f4b41f408","News","Temporada de furacões aumenta risco de fome extrema no Haiti, alerta ONU"
"d071f318-bb9f-4336-862e-0d9f5226ef8b","News","Pesquisadores querem criar IA que controle a IA"
"860a1b28-4ea3-4940-80f5-838adacba07d","News","Cidade alemã oferece moradia gratuita para atrair moradores"
"424d7adc-4548-4bd2-8a37-1302c5a1ad7e","News","Operações de imigração prendem quase 1.500 em Massachusetts"
"c89a4f72-dfa6-459f-bc91-6df482c13cfa","News","Pequenas empresas pedem suspensão de tarifas de Trump durante apelação de sentença"
"5fa711ce-adab-495a-874f-3d861e31b433","News","Rússia e Ucrânia concordam em trocar prisioneiros jovens e feridos"
"149ea3b6-8be6-4a01-a5e7-e9b302432058","News","Estudante brasileiro de 18 anos é preso nos EUA"
"db74b44e-2a69-444c-bd23-2bb55801a00d","News","Moody's mantém nota de crédito do Brasil, mas reduz perspectiva para 'estável'"
"304d9890-affe-480f-af25-9ff77d98d5c4","News","Universidades estrangeiras tentam atrair estudantes após ataques de Trump"
"95699eba-5026-4034-82d2-51a4bc0ae520","News","Suprema Corte dos EUA permite que Trump revogue proteção legal de mais de 500 mil imigrantes"
"43dfca24-293f-45f9-98a7-1c34ecc231ab","News","“Meu maior sonho”: Taylor Swift recupera propriedade da sua música"
"c628676b-6136-47cd-b991-ad459c6635ff","News","Biden diz se sentir “bem” e “otimista” após diagnóstico de câncer"
"b8b57201-8ae9-4f5d-bb5d-c5a28b05de8c","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 09 a 14 de junho"
"86e1cc84-4d72-4a63-bffe-7b00430b9e6e","News","Justiça dos EUA restabelece tarifas de Trump: o que acontece agora?"
"458d06df-0471-4dc2-bfe9-fdfbe14585e9","News","Imagens de satélite mostram vila suíça antes e depois do colapso de geleira"
"288be1d4-f3b4-4161-b823-d77e51835934","News","Formatura em Harvard é marcada por protesto pró-Palestina"
"422a7e9e-e313-41dc-83cd-bd72c6359ca8","News","Musk deixa cargo no governo dos EUA"
"788895c0-c7c7-4237-b2c2-9664134d79ea","News","Tribunal bloqueia maioria das tarifas de Trump"
"97bdab02-bb47-49da-a999-501a678db14b","News","Cresce ansiedade entre estudantes estrangeiros por políticas de Trump"
"c8bd45a6-6b16-48b2-8989-7d825dd8aa38","News","Azul entra com pedido de recuperação judicial nos EUA"
"fe3935c6-b444-46e0-86f4-427dff6299e4","News","EUA vão negar visto a estrangeiros que ""censurem"" americanos"
"e809e004-f28b-4125-b118-870dad25adf5","News","Naufrágio de embarcação de migrantes deixa 7 mortos nas Ilhas Canárias"
"85909b3a-33ea-4008-862d-593abeecc1f8","News","EUA suspendem concessão de vistos de estudante e avaliam análise de redes"
"fdd4237c-e387-4839-8ae1-badc8577763e","News","Cenas de caos marcam 1° dia de distribuição de ajuda por fundação em Gaza"
"59369ea3-1396-46b5-a57a-6b2b695b203b","News","Elefante-marinho é visto “passeando” em área residencial na África do Sul"
"9593e066-77fd-4cc1-96c3-3720fa736efe","News","Trump diz que Putin está 'brincando com fogo'; Rússia reage e cita risco de 3ª Guerra Mundial"
"25fe5018-4c53-4b08-b284-848610542557","News","Raios UV causam 80% dos melanomas no mundo, segundo agência da OMS"
"7c21a920-c49b-4359-beeb-5e3aac914153","News","Como o Ártico se transformou numa das regiões mais disputadas por potências globais"
"58330d0f-5d46-4d96-b723-0669cbef63bc","News","Argentina lança plano de combate ao crime na fronteira com o Brasil"
"a9da6935-59b2-4bd6-aadf-76764f2164ae","News","Por que STF vai investigar Eduardo Bolsonaro"
"db3758a4-08d2-4531-9139-8de020bd2cfd","News","Vulcão Kilauea, no Havaí, entra em erupção com jatos de mais de 300 metros de altura"
"3a30c1c3-2170-40b1-9b38-89c42ae3c7db","News","Wagner Moura e Kleber Mendonça Filho premiados em Cannes: os bastidores da campanha de sucesso de 'O Agente Secreto' no festival"
"14cb0cc1-2198-4c47-a68b-1910c40533b1","News","IOF mais alto: veja o que muda em cartões e moeda estrangeira"
"bd72e7d3-2d8f-4e6f-9dce-2eed14ee1e5b","News","Número de americanos que pediu cidadania britânica bate recorde após Trump"
"3f5ab672-5c7a-46b5-aaa0-6c39983dabde","News","ONU diz que conflito em Gaza passa por sua ‘fase mais cruel’"
"21366db7-c884-4f07-94ac-c17b2c20aee4","News","Juíza suspende veto de Trump a estudantes estrangeiros em Harvard"
"b081730c-c1cf-4d68-84d3-f122e5ad0a64","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 02 a 07 de junho"
"6c9c106d-edbd-4e4a-a558-05b85204e6c9","News","Cientistas dos EUA preveem temporada de furacões acima do normal para 2025"
"14ffcbf9-0980-4f30-880b-4e5b006d7e36","News","Juiz impede Trump de cancelar vistos de alunos estrangeiros nos EUA"
"7ade9fa6-fe74-48e6-be8b-3dded7392dd9","News","10 curiosidades do Epic Universe, novo parque temático de Orlando inaugurado nesta quinta-feira"
"d8c7ea2a-916c-4e0e-918e-a777935eeb77","News","Governo dos EUA impede Harvard de matricular estudantes estrangeiros"
"ec9f2084-5e54-44ad-8c67-0e9da2f01ecc","News","Acidente de avião na Califórnia deixa vários mortos"
"25cf61db-03d3-42f6-b779-00bca2a51335","News","Um em cada 4 adolescentes vai ter obesidade ou sobrepeso até 2030, aponta estudo"
"3a29924c-6b82-4248-8868-50c8af402227","News","Trump constrange presidente sul-africano com acusações de ‘genocídio branco’"
"beceea28-f831-4fd4-b84c-17389d25d2f0","News","Governo dos EUA aceita avião de presente do Catar para ser usado por Trump"
"20568bf4-0861-45b7-8fb5-fe5f50d54492","News","Papa Leão XIV faz apelo para que Israel permita ajuda humanitária em Gaza"
"f450f0e9-14d5-444f-908a-1dae973ab34e","News","Buscador do Google fica mais parecido com o ChatGPT; veja o que vai mudar"
"fc23595c-f0f6-4f4a-ae7e-b3ea6c2a0dcc","News","Itália aprova lei que dificulta obtenção de cidadania"
"35bebf93-eb52-498a-ac24-fb6a57ee0767","News","Justiça dos EUA aprova plano de recuperação judicial"
"51636283-15fe-47dc-881b-454e348989fd","News","Domo de Ouro: Trump anuncia plano para construção de escudo de defesa aérea"
"0c6cdb8a-8536-4b7c-93f0-3e4f4f8c116c","News","Tornados e tempestades deixam ao menos 28 mortos e casas destruídas nos EUA"
"3c5145ff-841f-484c-b03e-19222042ae46","News","Estados Unidos realizam primeiro voo de autodeportação de imigrantes"
"a1d793f8-0a97-40ec-9290-1b4e2743f0fa","News","Avião aborta decolagem para evitar colisão em aeroporto de Nova York"
"42e1fd35-69bd-4f5d-b4b2-11a1999a7ad5","News","EUA oferecem US$ 10 mi por informações do Hezbollah na Tríplice Fronteira"
"fa7c19ca-c901-4bf8-8cfd-6c38baf1b580","News","Governo Trump vai pagar US$ 5 milhões por morte de invasora do Capitólio"
"5ef0b772-4821-4495-a76b-67bce2e44082","Destaque","As desculpas de uma IA: quando a tecnologia se humaniza na sua pior versão"
"264bf773-e41d-4e59-88bd-abe9f977c75a","News","EUA consideram reality show com imigrantes buscando cidadania americana"
"464cbbf7-b79a-46bb-878e-f4a1f5e27840","News","Agência rebaixa nota de crédito dos EUA e tira país do clube de elite ""AAA"""
"595ccb37-da8f-48c4-8d77-ce0b3c0b0144","News","Gripe aviária: qual o risco de doença se espalhar pelo Brasil?"
"0432daa1-b8da-4bec-9813-4cd8a450e0cd","News","Fome aguda afetou 295 milhões de pessoas em 2024, alerta relatório"
"87429362-3743-4fe0-99ad-2c82061ccad5","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 26 a 31 de maio"
"56846fb2-2d07-44bf-977b-7531fefe9b78","News","Bebê recebe primeiro tratamento genético personalizado do mundo"
"970ba102-1e82-4840-bfb6-6542c4228989","News","Senado da Itália aprova novas regras para cidadania italiana"
"5d6bea34-ab3d-4df3-83b7-486fd68d838e","News","Pesquisa analisa DNA do brasileiro e descobre que país tem a maior diversidade genética do mundo"
"fc104237-9f9c-4e0d-a175-72418fabc962","News","Problemas de saúde mental aumentam entre os migrantes nos EUA"
"8cac3fb1-0bc8-4157-a119-0bfef8595cb6","News","Novos bombardeios israelenses deixam ao menos 120 mortos em Gaza"
"87beed22-70c8-4827-9565-96cb2cc13516","News","Como as mudanças climáticas afetam o acesso à moradia"
"4564f7c8-790a-4add-b85a-d96e2ac6fe50","News","Entenda o que muda na imigração para a Argentina"
"889b5648-e566-48cf-b48f-3ba1999ada2f","News","Governador da Califórnia propõe reduzir benefícios médicos para imigrantes sem documentos"
"5ecb8705-88f9-4dcb-b4e1-ee73b6213451","News","Papa Leão XIV diz que fará “todos os esforços” pela paz mundial"
"e9a69586-b8ef-42f8-a4a8-433817dddbe8","News","Nove imigrantes morreram sob custódia nos EUA desde posse de Trump"
"e5302b32-f163-4125-82b7-7994f19d3512","News","Papa Leão XIV publica primeiras fotos em rede social oficial"
"daaffe3c-d2e1-4eae-a77a-5ccbb45f411b","News","Arábia Saudita promete grandes investimentos nos EUA durante visita de Trump"
"ba76a3fa-d5ed-4949-b91b-51ba7b1e8af3","News","Congresso dos EUA debate megaprojeto de lei de cortes fiscais de Trump"
"6fcc108b-6471-4f6c-ac2a-f44cd6933f23","News","Governo dos EUA corta mais US$ 450 milhões de Harvard"
"359e99e3-4489-4b29-9146-372c7a0d7b14","News","Morre ‘Pepe’ Mujica, o ex-guerrilheiro e presidente do Uruguai que assombrou o mundo"
"25cd394a-5954-4a1b-a7ba-4f6ca57b1c81","News","Ouro branco vulcânico: um depósito de lítio avaliado em US$ 1,5 trilhão foi descoberto nos EUA"
"49a73c78-9743-407b-bb24-535c253211f4","Top","Mito ou verdade? - na revista Facebrasil 126"
"c71dcfe4-edaa-44cb-ab37-7b3d16810b1e","News","EUA e China anunciam pausa de 90 dias em guerra comercial"
"c88e2746-d354-4269-ae1f-be4299a0543f","News","Trump promete reduzir drasticamente preços dos medicamentos nos EUA"
"76263b5b-23d9-4efc-adb1-d47e6862db44","News","Papa Leão XIV pede libertação de jornalistas detidos por buscar a ‘verdade’"
"8ab0e662-6b8a-447f-bccd-d979f4d3b825","Top","Os gatos e as caixas - na revista Facebrasil 126"
"69406d1e-550c-4fcf-9544-3d1ca0cda36a","News","Com uso de IA, homem morto ‘fala’ com o próprio assassino durante julgamento nos EUA"
"aa5db5c0-62a3-4052-b754-3c7a0f16ac3d","News","Trump diz que EUA manterão tarifas de 10% mesmo após acordos comerciais"
"08ae9b4e-c9ea-4dda-abbd-6180ac2a3d30","News","Prefeito é preso ao protestar contra centro de detenção de imigrantes perto de NY"
"46b83275-f9c7-4553-b04d-9c3c6059960b","News","O primeiro dia do papa Leão XIV como pontífice"
"8d27f6dd-8643-4e7a-b176-5c9722e26993","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 19 a 24 de maio"
"be229b21-7bc5-407a-8738-2532b4f39b16","Top","Ácido hialurônico - uma verdadeira injeção de jovialidade - na revista Facebrasil 126"
"c19b0048-0e80-49d8-92b4-cd15451b0daf","News","Em 1ª aparição, papa Leão oferece três grandes pistas sobre seu papado"
"8072ca52-5b11-41c2-a019-6f134d129f5c","News","Bill Gates promete doar 99% de sua fortuna nos próximos 20 anos e critica Musk"
"aae45a7a-e4a9-40fb-9f54-d3797c8f8df0","News","Trump anuncia acordo comercial com Reino Unido em meio à guerra tarifária"
"6d09fa1e-433d-4090-b2df-8e1d87cbb7cb","Destaque","“Habemus papam!”: Conheça Robert Francis Prevost, o papa Leão XIV, sucessor de Francisco"
"3b42b601-bbb6-46fc-bc48-1259fb338d33","News","Fumaça branca no Vaticano, há um novo papa"
"0349e6c5-22bc-45c5-bfaf-800b049a62a5","Top","Happy new soccer year - na revista Facebrasil 126"
"bfc28cc9-4caa-4fc0-a60a-4513f8b4b20e","News","Conclave: Fumaça preta sai da chaminé após primeira votação"
"1fe62685-4486-4427-84f9-caf7aebd004d","News","Fed mantém juros dos EUA na faixa de 4,25% a 4,50% ao ano, diante de incertezas com Trump"
"ed06610e-060e-4c7e-83fb-130d4764757d","News","Google financiará três usinas nucleares nos EUA"
"bee90ce4-5e01-44e6-a08d-7c702fbb217b","News","Começa o conclave para eleger o sucessor de Francisco"
"dff7775d-6f18-497b-b518-87a13b690068","Top","Você costuma ler os e-mails que recebe diariamente? - na revista Facebrasil 126"
"523f0e6a-15b3-4278-9411-fed7a59944be","News","China e EUA anunciam encontro na Suíça em meio à guerra comercial"
"5c1a2dd8-74ff-4a57-87f1-f99c99ffdf0d","News","Suprema Corte dos EUA permite que exclusão de militares trans entre em vigor"
"5bfc8a45-1f24-49aa-9302-a215a65b9f67","News","Premiê do Canadá diz a Trump que seu país ""não está à venda"""
"6653c2fd-ff3e-4ed6-af9c-b59effd5cbd9","News","Índia planeja voo espacial tripulado para 2027"
"33a78daf-1441-4e60-891a-16bf75422c51","Top","O segundo mandato do presidente Donald Trump"
"a07ebda9-d159-4bad-8204-3cd287816ce5","News","EUA anuncia incentivo de 1.000 dólares para imigrantes que se autodeportarem"
"2d429946-d18d-4af2-81a2-00646343157a","News","Todos os cardeais eleitores estão em Roma para conclave que escolherá novo papa"
"062bd1f8-b63a-4f05-a3ce-1fb935820603","News","Trump anuncia tarifas de 100% sobre filmes produzidos no exterior"
"47d90126-acc9-44f0-b044-7ab51004f3d0","News","Portugal vai notificar milhares de imigrantes, incluindo brasileiros, para que deixem o país"
"6f2b3b65-b373-4b6b-8217-52c77a8ccf99","Top","Palavra-chave: planejamento - na revista Facebrasil 126"
"e029e780-6297-4c44-9821-77717bfb186c","News","'Supertaxa das blusinhas' de Trump entra em vigor"
"81cc7a26-812f-455c-bac8-e2aab24d27df","News","Flórida realiza megaoperação e prende mais de mil imigrantes irregulares"
"d05d7197-8d44-474e-bf3e-4ecd3e67c8ed","News","Trump propõe corte de US$ 163 bi em orçamento dos EUA no próximo ano fiscal"
"ee77dc94-42c0-4555-880a-c549651b1b79","News","O que a PF descobriu ao investigar o escândalo do INSS"
"9645eafc-a188-40f1-8fc9-e9badbdb6543","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 12 a 17 de maio"
"785a5d7e-126b-4308-9ac5-ac79d5871802","News","China avalia proposta dos EUA para negociar sobre tarifas"
"c1904b33-71d3-4f80-8c16-5ec81a4e2e3a","Top","“Ainda Estou Aqui"" fez história ao ganhar o primeiro Oscar do Brasil - na revista Facebrasil 126"
"d3c4227c-3bdb-4433-a8d6-db86e395b176","News","McDonald's, GM, Samsung e mais: empresas alertam para impacto negativo das tarifas nos negócios"
"90b36cf6-7a02-4466-958e-4bb581ce7669","1 Minuto","Trump tenta revogar status de proteção de imigrantes venezuelanos"
"da8b41b0-0f29-4690-b249-902854c50a88","News","Trump substitui assessor de Segurança Nacional após escândalo e fortalece Rubio"
"a3e428c5-60df-4678-bb02-94eedf51e09a","Top","Novos  critérios para o diagnóstico da obesidade"
"47594add-aaaa-42bb-aa11-8303e77c7022","News","Aos 116 anos, morre brasileira reconhecida como pessoa mais velha do mundo"
"bab8871b-8bfe-4a2c-952d-9b683452adcf","News","Acordo de minerais: EUA e Ucrânia assinam documentos"
"2762d810-f611-4700-9181-513e53c0eb9e","News","Juiz ordena libertação de estudante palestino detido nos EUA"
"6e8d2802-828f-4b5f-83dc-d087d2c6f13f","Top","Planejamento de cuidados antecipados - na revista Facebrasil 126"
"c5c3c58d-65a3-4c9f-8653-bc91279a74ca","News","Estados Unidos deportaram 142 mil imigrantes irregulares, diz departamento"
"19a41443-fa7e-47d1-99a9-21d6dd8ed1f4","News","O satélite que vai descobrir quanto a Amazônia 'pesa'"
"855dabb5-bd68-4c9a-9dcc-3b937d39bc5c","News","Qual pode ser a causa do apagão em Portugal e na Espanha?"
"1c86c106-7dc5-4315-bcdc-75eed34a68c4","News","Anistia Internacional denuncia um ‘genocídio ao vivo’ em Gaza"
"dd057c54-e605-422b-9130-8b4f8553cf35","Top","Editorial: Facebrasil, sempre ligada - na revista Facebrasil 126"
"87634ee9-58d6-443e-b819-48f5edbd797c","News","Conclave para eleição do papa começará em 7 de maio"
"1ae6fbf1-143f-4954-971f-e755533c1955","News","Dólar cai a R$ 5,64, após indicação que EUA vão negociar tarifas"
"7023e46b-f2a8-4279-9d97-a287cfa42e46","News","Apagão afeta toda a Península Ibérica"
"bf0c3c01-6675-4661-968a-f95fc7363686","News","Rússia anuncia cessar-fogo de três dias na Ucrânia a partir de 8 de maio"
"2cd0c91e-91d0-4b76-a684-1f9441f1a799","News","Milhares de pessoas visitam o túmulo do papa Francisco à espera do conclave"
"e84bda08-badc-43fa-aa0e-a0b900c488e4","News","Trump diz que Brasil “ficou rico” cobrando tarifas dos EUA"
"fed56b95-7e2f-409e-8bb3-516b7e515af6","News","FBI prende juíza nos EUA por obstruir prisão de migrante"
"7077d549-3769-4d8a-ba98-a07be07040be","News","Velório do papa Francisco chega ao fim com 250 mil visitantes"
"af503f6b-145e-437f-83c5-00b88d0b34b8","News","Ex-deputado dos EUA filho de brasileiros, George Santos, é sentenciado a sete anos de prisão"
"ccb98f8c-ee7b-4b4d-a6c9-d91d1e538f35","News","Ex-presidente Fernando Collor de Mello é preso por corrupção"
"30d0afac-b569-4ee6-aaf6-b9a368af8ca1","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 05 a 10 de maio"
"e858ec83-1ae4-4292-a5a7-447c65ab5c78","News","As 5 vantagens da China na guerra comercial com Trump e os EUA"
"cc637b9e-6083-496f-8009-2267158e9a83","News","Europa age para atrair acadêmicos pressionados por Trump"
"36fa341e-6f06-46b3-a226-f694ba59b589","News","Em uma referência às eleições, Trump coloca à venda bonés com o lema 'Trump 2028'"
"8275a5e5-a091-433c-9903-d3d57394fc0b","News","Número de fiéis que visitaram velório do papa Francisco passa de 90 mil"
"2f5584f6-b5aa-4dfb-8bf0-e9531f9813a0","News","Juiz dos EUA proíbe que Trump congele fundos de cidades-santuário"
"82864aac-8611-4256-beb1-8be51b209f6b","News","Mochileiras alemãs são detidas e deportadas dos EUA"
"73609364-254a-4902-bc2c-616086282c70","News","Doze estados contestam na Justiça tarifas de Trump"
"ff81410c-9cfe-47b7-9cd6-ecbd77a5d8f9","News","Quase 20.000 fiéis se despedem do papa Francisco na Basílica de São Pedro"
"43edece4-7c8d-4f4e-a7f6-96d11d25aa1c","News","Impacto da guerra comercial está cada vez mais tangível nos EUA, demonstra Fed"
"5cd07cde-fc38-4c40-87e0-82c6061b5e86","News","Presidente do INSS é demitido após operação sobre fraudes"
"82128abd-a83e-44d3-bbf0-6058135be403","News","O vulcão que pode destruir uma das ilhas paradisíacas mais famosas da Grécia"
"43d305d5-41d1-45f9-8325-001654bf9643","News","Funeral do papa Francisco acontecerá no sábado com presença de líderes mundiais"
"e4406bf0-9e1e-4456-a9b8-50e143fcf6c7","News","Universidades dos EUA condenam ‘interferência política’ de Trump"
"4b3f882c-9f34-452c-9d52-465ca5421d8f","News","OMS anuncia reforma e demissões devido a corte no financiamento dos EUA"
"48fca78b-1cb7-41de-9150-40bee5abbab4","News","Público poderá visitar corpo do papa Francisco entre quarta e sexta (25)"
"60874cb3-8c4a-45d0-a63f-b9e2da58b6fb","News","Quem pode substituir o papa Francisco? Veja nomes cotados"
"3cab8709-b9c1-4a52-9b5a-b901da42ec40","News","Google volta aos tribunais para tentar evitar sua divisão"
"12b5f512-c438-4653-826b-47a4600d344e","News","Universidade de Harvard processa governo Trump por cortes no financiamento"
"47aad1ce-f8ff-46cb-8db2-a831325bf140","News","Papa Francisco morreu de AVC e insuficiência cardíaca, diz Vaticano"
"2c39e6fd-ecc5-46e1-8f68-dcfac2da097e","News","Os últimos dias do papa Francisco"
"5de9b635-5369-443f-974c-5cfdaac6d647","News","Como é viver no 'país mais feliz do mundo'"
"bc6b478d-e94d-4f38-9acb-e7fb9fa82ab7","News","EUA ameaçam se retirar das negociações para encerrar guerra na Ucrânia"
"76ca767f-f8af-4d7d-883c-2462b90084c7","News","Brasil dá asilo a ex-primeira dama do Peru por razões ‘humanitárias’, diz chanceler"
"e9e3b237-0e57-4281-b777-c4d7879f0b0a","News","Quase 100 pessoas se reúnem em protesto contra Trump em Harvard"
"2aa6281b-0090-4b5c-ba8a-ec4c197507f9","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 28 de abril a 03 de maio"
"695f7f40-6c88-447e-81cf-928b5fbc9371","News","Filho de policial mata duas pessoas em ataque a tiros em universidade da Flórida"
"c7f07da4-048c-487d-93ab-fd03874b45ba","News","Justiça dos EUA afirma que Google monopolizou a publicidade na internet"
"8690f9f2-d253-43e5-a041-e171ff20725b","News","FMI não espera uma recessão este ano, apesar das tarifas"
"ce7b336a-f57c-4b44-b670-4f873d2699c3","News","Insegurança alimentar afeta mais de um milhão de crianças no Haiti, diz Unicef"
"198be726-74c6-4711-b4a1-1a27ff3d9ebe","News","Cientistas encontram indício mais forte até hoje de vida em outro planeta"
"26fb7444-6f49-490a-bd4a-54befb1c734b","News","Automação inteligente: como a IA pode reduzir custos e aumentar a eficiência"
"5b5a91f2-8f4d-40a1-908d-6a6df7089343","News","Califórnia recorre à Justiça para reverter tarifas de Trump"
"483cc918-2430-4a5d-a6f4-a55fa2a77379","News","Ex-primeira-dama peruana chega asilada ao Brasil após condenação por lavagem de dinheiro"
"8d177bd6-c227-4ba6-be95-71d6547c174a","News","Governo Trump revogou mais de 600 vistos de estudantes estrangeiros"
"91f68755-0bcb-4645-806f-4739adf38922","News","Chocolate de Dubai: como o desejo de uma grávida virou febre mundial"
"840ee4e8-f668-43b1-aefe-b9e89594cb74","News","EUA insistem em não “facilitar” retorno de imigrante deportado por engano"
"17d675d1-9cfe-41e5-a3d3-8db3e981cd71","News","Hermès desbanca LVMH e se torna o grupo de luxo mais valioso do mundo"
"62d9b94c-ee10-44fb-b24f-fbb66670dbf6","News","Casa Branca anuncia congelamento de US$ 2,2 bi para Harvard após exigências de Trump serem rejeitadas"
"56e7f431-acd2-49f9-8317-95020590b333","News","Estudante palestino é preso durante entrevista de cidadania nos EUA"
"0fcd1b14-b5b4-4f7e-a22d-2a77a90dd9ab","News","EUA enviam sinais de possíveis tarifas sobre produtos farmacêuticos e semicondutores"
"10d190c7-c14f-454f-ab71-65ddfe1c864f","News","Katy Perry realiza voo espacial com tripulação totalmente feminina"
"f94e074a-687d-4ba7-9746-d2427f8ea7bf","News","Meta enfrenta julgamento que pode forçar venda do Instagram e WhatsApp"
"64d3b9d6-4b97-4957-b5ae-1813dd18d4f2","News","Três pessoas morrem após avião de pequeno porte cair em Boca Raton, Flórida"
"9af548a5-28bc-44aa-82a4-4428b52bc8bd","News","Reunião entre Putin e enviado de Trump termina após mais de quatro horas"
"d4852d0c-96e6-406e-9ae4-26bd40aeeda9","News","Justiça autoriza governo Trump a deportar estudante que participou de protestos pró-palestinos"
"88dc9581-bfcb-4713-ba81-243e6829a573","News","Em meio ao tarifaço de Trump, Lula sanciona Lei da Reciprocidade"
"5da76a5c-8016-4d5a-8e9b-12b7f71d8b17","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 21 a 26 de abril"
"48f85054-f9e8-4fdd-a9ad-2d23e79b2486","News","Nova pesquisa mostra popularidade de Trump em declínio nos EUA"
"9673da10-d40f-4e18-a241-cfd1670fa95b","News","Queda de helicóptero no rio Hudson, em NY, deixa seis mortos"
"e2310669-212e-4db1-aef1-06caada3811a","News","Dólar volta a subir e fecha a R$ 5,89, mesmo com otimismo após pausa no 'tarifaço'"
"1b3a69a8-8fe0-47f0-859a-f80146fe211d","News","Casa Branca esclarece que tarifas sobre a China chegam a 145%"
"c4d7a4c4-6fa7-4733-ae57-627fd17626e7","News","Brasil volta a exigir visto de cidadãos dos EUA, Canadá e Austrália"
"6e318cb6-ce47-4c2b-a762-67a8e953584b","News","Chatbots e atendimento ao cliente: vale a pena implementar na sua empresa?"
"6394e234-fd6c-4239-9882-09a42c1750f1","News","EUA vão monitorar redes sociais de imigrantes"
"927ac46c-6101-4314-85aa-f0b71db90d07","News","Dólar desaba e fecha a R$ 5,84 após recuo de Trump em seu ‘tarifaço’"
"dae0921d-6c5e-4668-adc6-d8ba26b318e9","News","Trump “pausa” tarifas por 90 dias, mas intensifica guerra comercial com a China"
"48ac6eaa-1f0d-43ad-b900-be8f2945e3d4","News","Nomeado de Trump para Nasa diz que agência priorizará missão a Marte"
"c298521b-6466-4329-be9a-35417abde54c","News","Dólar sobe e fecha a R$ 5,99, após EUA confirmarem tarifas extras de 50% sobre a China"
"d846eadc-7fb5-4412-9d79-f3baf450d974","News","Supremo dos EUA suspende ordem de reincorporar funcionários federais demitidos"
"cfc399e9-9a01-4004-91d5-3f01199d13d0","News","Novas tarifas dos EUA sobre produtos chineses chegarão a 104%"
